Sim Time,Distance,Speed Com,Angle Com,Speed OS,Angle OS,Delta Angle,Run Time,OS pos,TS pos
0.062,0.064,0.065,0.077,0.094,0.116,0.134,0.155,0.177,0.196,0.215,0.235,0.254,0.277,0.296,0.314,0.338,0.357,0.375,0.398,0.416,0.439,0.459,0.475,0.502,0.517,0.538,0.558,0.575,0.598,0.616,0.635,0.659,0.675,0.7,0.718,0.741,0.763,0.774,0.794,0.817,0.838,0.864,0.876,0.897,0.918,0.937,0.959,0.974,0.998,1.014,1.036,1.063,1.074,1.097,1.118,1.136,1.157,1.176,1.197,1.218,1.235,1.254,1.275,1.297,1.317,1.337,1.356,1.377,1.394,1.415,1.436,1.456,1.477,1.494,1.516,1.539,1.558,1.574,1.595,1.616,1.636,1.656,1.673,1.704,1.719,1.738,1.756,1.778,1.797,1.818,1.839,1.854,1.872,1.899,1.915,1.935,1.954,1.979,2.001,2.019,2.033,2.057,2.077,2.102,2.116,2.136,2.154,2.174,2.201,2.213,2.233,2.258,2.281,2.303,2.314,2.334,2.352,2.382,2.395,2.414,2.437,2.458,2.478,2.499,2.515,2.534,2.559,2.576,2.601,2.618,2.638,2.657,2.682,2.695,2.718,2.747,2.755,2.779,2.795,2.813,2.836,2.855,2.876,2.897,2.922,2.935,2.955,2.974,2.996,3.015,3.036,3.057,3.076,3.096,3.112,3.135,3.157,3.177,3.194,3.215,3.235,3.254,3.276,3.294,3.316,3.347,3.358,3.375,3.398,3.414,3.444,3.456,3.477,3.501,3.522,3.534,3.558,3.577,3.594,3.616,3.634,3.662,3.673,3.695,3.717,3.734,3.756,3.774,3.793,3.819,3.834,3.857,3.878,3.899,3.913,3.947,3.959,3.979,4.0,4.016,4.036,4.055,4.077,4.096,4.125,4.136,4.156,4.179,4.198,4.218,4.238,4.254,4.274,4.3,4.323,4.337,4.366,4.377,4.394,4.416,4.442,4.455,4.475,4.5,4.515,4.536,4.555,4.577,4.597,4.618,4.638,4.658,4.676,4.695,4.715,4.736,4.761,4.777,4.805,4.817,4.835,4.861,4.873,4.896,4.915,4.933,4.96,4.974,4.997,5.016,5.036,5.057,5.076,5.097,5.117,5.139,5.157,5.177,5.198,5.218,5.239,5.255,5.273,5.296,5.318,5.337,5.357,5.378,5.398,5.414,5.437,5.465,5.476,5.498,5.52,5.541,5.555,5.573,5.596,5.616,5.635,5.661,5.679,5.697,5.717,5.738,5.757,5.778,5.798,5.813,5.836,5.861,5.874,5.895,5.916,5.935,5.96,5.974,5.998,6.026,6.038,6.053,6.077,6.098,6.115,6.136,6.157,6.179,6.196,6.224,6.235,6.256,6.28,6.294,6.314,6.338,6.357,6.374,6.396,6.414,6.433,6.459,6.473,6.51,6.52,6.536,6.554,6.579,6.594,6.613,6.64,6.653,6.678,6.706,6.717,6.737,6.759,6.774,6.803,6.816,6.836,6.857,6.878,6.898,6.918,6.936,6.956,6.975,6.997,7.022,7.035,7.056,7.076,7.094,7.131,7.142,7.159,7.184,7.197,7.216,7.238,7.257,7.277,7.3,7.316,7.337,7.358,7.378,7.398,7.419,7.435,7.459,7.478,7.499,7.526,7.54,7.554,7.574,7.595,7.617,7.636,7.657,7.675,7.695,7.718,7.734,7.754,7.785,7.796,7.816,7.842,7.855,7.872,7.898,7.918,7.934,7.955,7.973,8.005,8.016,8.035,8.056,8.077,8.093,8.116,8.134,8.156,8.174,8.198,8.214,8.237,8.257,8.274,8.293,8.32,8.336,8.353,8.382,8.396,8.415,8.436,8.453,8.475,8.498,8.521,8.537,8.555,8.572,8.594,8.615,8.636,8.653,8.673,8.697,8.716,8.737,8.757,8.779,8.796,8.815,8.835,8.88,8.887,8.893,8.92,8.932,8.954,8.975,8.996,9.017,9.037,9.059,9.073,9.094,9.115,9.134,9.157,9.185,9.195,9.216,9.241,9.257,9.284,9.296,9.313,9.334,9.353,9.379,9.395,9.418,9.438,9.458,9.478,9.495,9.516,9.542,9.553,9.575,9.595,9.618,9.634,9.655,9.673,9.694,9.714,9.733,9.759,9.773,9.793,9.819,9.834,9.852,9.879,9.899,9.916,9.935,9.953,9.981,9.994,10.014,10.034,10.058,10.078,10.105,10.12,10.139,10.158,10.18,10.205,10.216,10.237,10.256,10.274,10.297,10.325,10.337,10.358,10.377,10.395,10.415,10.436,10.454,10.478,10.499,10.524,10.539,10.554,10.574,10.595,10.623,10.637,10.66,10.677,10.694,10.72,10.741,10.756,10.778,10.796,10.818,10.841,10.854,10.885,10.898,10.918,10.938,10.96,10.975,10.993,11.013,11.038,11.056,11.076,11.096,11.117,11.138,11.157,11.184,11.197,11.216,11.235,11.255,11.275,11.298,11.321,11.336,11.354,11.378,11.397,11.416,11.436,11.455,11.481,11.498,11.514,11.536,11.556,11.578,11.594,11.615,11.633,11.658,11.68,11.697,11.717,11.74,11.755,11.775,11.797,11.815,11.834,11.854,11.873,11.897,11.915,11.934,11.957,11.987,11.998,12.015,12.034,12.052,12.075,12.105,12.114,12.133,12.157,12.175,12.198,12.216,12.237,12.255,12.283,12.299,12.318,12.338,12.355,12.376,12.396,12.417,12.437,12.457,12.478,12.494,12.521,12.538,12.556,12.576,12.594,12.623,12.637,12.656,12.675,12.695,12.719,12.734,12.757,12.774,12.795,12.816,12.833,12.856,12.877,12.895,12.916,12.939,12.956,12.975,12.997,13.014,13.035,13.058,13.074,13.095,13.116,13.137,13.155,13.177,13.196,13.214,13.237,13.255,13.274,13.296,13.321,13.336,13.358,13.373,13.396,13.418,13.443,13.455,13.481,13.494,13.515,13.541,13.554,13.576,13.595,13.612,13.635,13.662,13.673,13.698,13.721,13.734,13.755,13.775,13.794,13.813,13.837,13.861,13.882,13.899,13.919,13.938,13.956,13.976,13.996,14.016,14.035,14.053,14.078,14.097,14.121,14.136,14.154,14.174,14.198,14.217,14.234,14.255,14.274,14.295,14.316,14.337,14.357,14.379,14.393,14.416,14.442,14.456,14.475,14.497,14.518,14.539,14.558,14.583,14.597,14.616,14.634,14.653,14.678,14.697,14.715,14.739,14.754,14.778,14.795,14.816,14.836,14.858,14.879,14.893,14.922,14.934,14.966,14.987,14.998,15.017,15.039,15.054,15.076,15.105,15.118,15.138,15.158,15.186,15.198,15.214,15.233,15.259,15.285,15.296,15.313,15.338,15.356,15.384,15.406,15.417,15.439,15.457,15.476,15.496,15.518,15.547,15.558,15.578,15.597,15.625,15.637,15.654,15.676,15.696,15.716,15.735,15.757,15.775,15.793,15.819,15.835,15.855,15.875,15.894,15.918,15.937,15.957,15.977,16.0,16.014,16.034,16.055,16.074,16.095,16.115,16.133,16.154,16.181,16.194,16.212,16.24,16.255,16.281,16.297,16.325,16.337,16.358,16.382,16.395,16.418,16.436,16.459,16.478,16.5,16.526,16.547,16.558,16.574,16.605,16.616,16.634,16.656,16.677,16.694,16.714,16.739,16.753,16.778,16.796,16.814,16.838,16.856,16.878,16.897,16.915,16.936,16.958,16.977,16.997,17.018,17.036,17.054,17.078,17.094,17.117,17.135,17.155,17.176,17.196,17.215,17.235,17.257,17.277,17.305,17.316,17.335,17.359,17.377,17.397,17.417,17.437,17.456,17.475,17.496,17.518,17.538,17.566,17.576,17.599,17.618,17.636,17.655,17.686,17.695,17.72,17.74,17.762,17.783,17.807,17.818,17.834,17.854,17.877,17.895,17.916,17.934,17.954,17.977,17.992,18.014,18.037,18.053,18.075,18.1,18.114,18.136,18.156,18.176,18.194,18.217,18.235,18.255,18.276,18.296,18.316,18.349,18.361,18.377,18.396,18.412,18.435,18.458,18.482,18.493,18.518,18.533,18.564,18.575,18.597,18.612,18.635,18.656,18.673,18.694,18.716,18.735,18.756,18.781,18.798,18.818,18.834,18.882,18.892,18.903,18.914,18.936,18.953,18.979,18.996,19.015,19.035,19.057,19.077,19.095,19.115,19.135,19.157,19.176,19.195,19.214,19.237,19.256,19.276,19.298,19.317,19.334,19.359,19.374,19.403,19.424,19.435,19.454,19.476,19.495,19.523,19.542,19.554,19.579,19.601,19.613,19.636,19.655,19.672,19.698,19.716,19.736,19.755,19.776,19.799,19.816,19.834,19.854,19.878,19.901,19.922,19.935,19.956,19.975,19.997,20.019,20.038,20.055,20.077,20.097,20.115,20.137,20.156,20.175,20.197,20.217,20.238,20.259,20.273,20.295,20.318,20.333,20.365,20.374,20.396,20.418,20.444,20.455,20.477,20.499,20.516,20.537,20.566,20.578,20.595,20.621,20.635,20.655,20.678,20.697,20.721,20.738,20.765,20.777,20.808,20.819,20.836,20.854,20.873,20.893,20.92,20.935,20.953,20.978,20.993,21.018,21.038,21.056,21.074,21.099,21.112,21.137,21.157,21.176,21.195,21.217,21.236,21.255,21.277,21.299,21.32,21.339,21.356,21.373,21.4,21.42,21.434,21.459,21.474,21.495,21.514,21.541,21.556,21.578,21.599,21.614,21.634,21.661,21.673,21.697,21.726,21.736,21.758,21.777,21.798,21.817,21.846,21.859,21.889,21.9,21.913,21.94,21.954,21.974,22.0,22.014,22.034,22.055,22.084,22.103,22.117,22.135,22.154,22.181,22.194,22.217,22.237,22.255,22.281,22.303,22.319,22.334,22.354,22.375,22.395,22.414,22.433,22.453,22.48,22.498,22.517,22.538,22.554,22.576,22.599,22.615,22.634,22.657,22.677,22.697,22.725,22.735,22.756,22.779,22.798,22.817,22.835,22.852,22.873,22.894,22.913,22.935,22.956,22.973,22.995,23.015,23.035,23.062,23.077,23.095,23.114,23.135,23.156,23.183,23.194,23.217,23.233,23.259,23.277,23.293,23.316,23.333,23.356,23.374,23.396,23.414,23.437,23.454,23.477,23.499,23.514,23.534,23.557,23.576,23.593,23.616,23.633,23.656,23.678,23.696,23.715,23.734,23.757,23.783,23.795,23.813,23.849,23.86,23.876,23.895,23.918,23.932,23.961,23.979,23.996,24.016,24.045,24.058,24.077,24.097,24.122,24.143,24.156,24.175,24.195,24.215,24.235,24.256,24.286,24.297,24.316,24.338,24.363,24.376,24.406,24.417,24.436,24.462,24.475,24.496,24.514,24.538,24.558,24.579,24.597,24.616,24.638,24.659,24.677,24.697,24.719,24.736,24.759,24.778,24.798,24.819,24.834,24.861,24.877,24.896,24.918,24.937,24.957,24.977,25.004,25.023,25.043,25.062,25.087,25.116,25.13,25.149,25.167,25.188,25.209,25.23,25.249,25.269,25.291,25.313,25.329,25.349,25.372,25.388,25.404,25.42,25.436,25.459,25.475,25.496,25.523,25.545,25.561,25.584,25.6,25.62,25.64,25.661,25.682,25.707,25.727,25.751,25.772,25.792,25.818,25.838,25.86,25.878,25.895,25.914,25.933,25.952,25.967,25.984,26.007,26.023,26.042,26.067,26.087,26.114,26.134,26.156,26.178,26.195,26.214,26.238,26.261,26.278,26.302,26.322,26.34,26.354,26.373,26.389,26.405,26.423,26.438,26.455,26.473,26.502,26.522,26.537,26.557,26.586,26.601,26.619,26.638,26.66,26.677,26.698,26.726,26.739,26.758,26.777,26.798,26.819,26.842,26.856,26.879,26.895,26.924,26.942,26.962,26.984,27.001,27.02,27.044,27.066,27.084,27.104,27.127,27.145,27.161,27.178,27.196,27.216,27.237,27.257,27.283,27.303,27.319,27.339,27.359,27.375,27.396,27.418,27.437,27.459,27.478,27.499,27.518,27.538,27.554,27.577,27.602,27.626,27.648,27.669,27.688,27.704,27.731,27.743,27.763,27.777,27.795,27.814,27.836,27.854,27.878,27.895,27.913,27.936,27.953,27.975,27.998,28.02,28.033,28.057,28.073,28.096,28.117,28.136,28.154,28.175,28.196,28.213,28.237,28.254,28.275,28.307,28.319,28.334,28.358,28.377,28.397,28.417,28.433,28.459,28.476,28.493,28.517,28.536,28.558,28.577,28.598,28.616,28.639,28.657,28.675,28.695,28.723,28.74,28.759,28.78,28.8,28.823,28.841,28.857,28.876,28.899,28.916,28.938,28.958,28.977,28.996,29.033,29.054,29.07,29.088,29.106,29.125,29.143,29.164,29.183,29.199,29.219,29.239,29.26,29.28,29.299,29.317,29.337,29.361,29.382,29.402,29.42,29.439,29.463,29.481,29.502,29.52,29.538,29.557,29.578,29.599,29.622,29.65,29.667,29.682,29.7,29.726,29.743,29.758,29.789,29.803,29.82,29.845,29.867,29.889,29.906,29.922,29.949,29.97,29.997,30.019,30.038,30.058,30.073,30.1,30.122,30.144,30.168,30.185,30.199,30.214,30.227,30.243,30.264,30.284,30.299,30.323,30.345,30.364,30.381,30.403,30.418,30.436,30.457,30.485,30.508,30.523,30.542,30.56,30.577,30.602,30.625,30.646,30.665,30.685,30.701,30.715,30.734,30.761,30.785,30.802,30.821,30.841,30.856,30.876,30.9,30.919,30.939,30.957,30.978,31.0,31.018,31.038,31.064,31.088,31.106,31.119,31.141,31.162,31.186,31.208,31.23,31.255,31.276,31.301,31.319,31.339,31.359,31.381,31.401,31.416,31.433,31.455,31.475,31.496,31.515,31.534,31.55,31.568,31.582,31.598,31.617,31.639,31.654,31.674,31.694,31.714,31.735,31.754,31.784,31.796,31.816,31.836,31.854,31.883,31.9,31.916,31.938,31.959,31.974,31.995,32.017,32.035,32.054,32.075,32.095,32.114,32.147,32.157,32.174,32.199,32.216,32.235,32.256,32.28,32.294,32.319,32.333,32.355,32.376,32.396,32.416,32.437,32.455,32.475,32.497,32.517,32.538,32.555,32.576,32.6,32.618,32.638,32.658,32.679,32.694,32.723,32.738,32.755,32.773,32.797,32.818,32.835,32.855,32.875,32.897,32.918,32.935,32.956,32.979,32.998,33.023,33.035,33.058,33.076,33.1,33.117,33.133,33.158,33.175,33.193,33.218,33.242,33.264,33.277,33.297,33.314,33.34,33.362,33.376,33.396,33.413,33.435,33.459,33.482,33.493,33.517,33.537,33.556,33.574,33.598,33.619,33.64,33.657,33.675,33.695,33.723,33.737,33.766,33.778,33.799,33.82,33.837,33.857,33.873,33.898,33.915,33.935,33.957,33.976,33.997,34.017,34.037,34.062,34.077,34.105,34.115,34.134,34.154,34.183,34.198,34.218,34.24,34.256,34.278,34.297,34.315,34.335,34.358,34.375,34.397,34.419,34.434,34.453,34.479,34.497,34.525,34.543,34.557,34.578,34.601,34.619,34.638,34.659,34.675,34.694,34.716,34.739,34.758,34.778,34.793,34.821,34.837,34.865,34.88,34.895,34.918,34.936,34.966,34.984,34.999,35.017,35.036,35.054,35.074,35.095,35.117,35.137,35.164,35.177,35.2,35.217,35.234,35.255,35.275,35.297,35.316,35.335,35.354,35.384,35.396,35.413,35.437,35.458,35.473,35.499,35.526,35.539,35.555,35.575,35.604,35.62,35.637,35.655,35.679,35.698,35.719,35.738,35.761,35.779,35.799,35.817,35.842,35.859,35.876,35.897,35.919,35.934,35.952,35.977,35.997,36.018,36.04,36.053,36.078,36.094,36.115,36.142,36.164,36.179,36.198,36.216,36.236,36.256,36.276,36.296,36.317,36.338,36.353,36.377,36.397,36.416,36.437,36.456,36.474,36.496,36.518,36.535,36.556,36.585,36.594,36.619,36.639,36.656,36.676,36.697,36.716,36.738,36.755,36.782,36.797,36.821,36.845,36.861,36.879,36.9,36.915,36.935,36.963,36.978,36.997,37.018,37.037,37.055,37.076,37.098,37.115,37.135,37.155,37.176,37.196,37.216,37.236,37.255,37.275,37.296,37.317,37.337,37.36,37.373,37.398,37.421,37.435,37.456,37.477,37.508,37.517,37.536,37.556,37.575,37.597,37.619,37.638,37.655,37.675,37.693,37.723,37.733,37.754,37.785,37.797,37.813,37.84,37.855,37.88,37.894,37.915,37.934,37.958,37.975,37.993,38.027,38.035,38.053,38.078,38.093,38.114,38.137,38.152,38.174,38.197,38.214,38.235,38.255,38.275,38.293,38.314,38.336,38.353,38.376,38.393,38.415,38.437,38.457,38.473,38.498,38.515,38.535,38.56,38.573,38.595,38.617,38.639,38.662,38.679,38.696,38.715,38.734,38.755,38.782,38.795,38.816,38.836,38.859,38.873,38.898,38.918,38.937,38.957,38.975,38.996,39.017,39.043,39.056,39.078,39.097,39.116,39.137,39.158,39.179,39.198,39.223,39.235,39.256,39.28,39.322,39.332,39.342,39.357,39.375,39.402,39.417,39.437,39.461,39.474,39.496,39.517,39.537,39.564,39.578,39.599,39.618,39.641,39.654,39.672,39.698,39.72,39.734,39.755,39.772,39.796,39.816,39.836,39.856,39.878,39.893,39.914,39.935,39.955,39.974,40.003,40.017,40.037,40.061,40.074,40.102,40.12,40.134,40.154,40.174,40.193,40.213,40.237,40.257,40.279,40.297,40.316,40.335,40.356,40.377,40.396,40.417,40.437,40.455,40.478,40.497,40.516,40.537,40.556,40.575,40.595,40.617,40.637,40.659,40.675,40.696,40.716,40.737,40.756,40.778,40.796,40.814,40.839,40.854,40.88,40.896,40.925,40.934,40.955,40.977,41.001,41.016,41.044,41.057,41.081,41.095,41.113,41.137,41.156,41.181,41.194,41.212,41.233,41.258,41.274,41.295,41.32,41.334,41.353,41.379,41.395,41.415,41.437,41.456,41.476,41.499,41.518,41.537,41.556,41.586,41.598,41.621,41.641,41.656,41.68,41.695,41.716,41.742,41.755,41.776,41.796,41.816,41.835,41.856,41.876,41.895,41.918,41.935,41.954,41.984,41.995,42.016,42.036,42.055,42.075,42.096,42.118,42.138,42.16,42.173,42.193,42.226,42.236,42.257,42.279,42.294,42.314,42.335,42.367,42.372,42.398,42.417,42.436,42.458,42.486,42.499,42.52,42.534,42.554,42.577,42.596,42.627,42.637,42.66,42.675,42.702,42.726,42.735,42.757,42.777,42.796,42.818,42.839,42.856,42.88,42.892,42.916,42.934,42.956,42.973,42.996,43.012,43.034,43.056,43.077,43.094,43.118,43.135,43.153,43.178,43.193,43.218,43.237,43.256,43.274,43.293,43.318,43.334,43.356,43.375,43.397,43.415,43.433,43.456,43.475,43.495,43.514,43.54,43.553,43.576,43.603,43.612,43.641,43.655,43.672,43.695,43.717,43.736,43.755,43.777,43.798,43.817,43.837,43.86,43.872,43.897,43.916,43.935,43.963,43.974,43.997,44.019,44.032,44.056,44.076,44.094,44.115,44.136,44.162,44.183,44.205,44.216,44.238,44.258,44.274,44.293,44.321,44.336,44.358,44.378,44.393,44.414,44.441,44.464,44.476,44.496,44.514,44.539,44.554,44.582,44.594,44.626,44.637,44.655,44.675,44.703,44.718,44.74,44.757,44.777,44.797,44.816,44.836,44.856,44.881,44.899,44.919,44.933,44.953,44.98,44.995,45.023,45.034,45.057,45.078,45.099,45.117,45.137,45.167,45.178,45.196,45.219,45.244,45.257,45.277,45.295,45.32,45.335,45.359,45.375,45.399,45.418,45.434,45.454,45.473,45.497,45.516,45.538,45.555,45.577,45.597,45.616,45.647,45.658,45.68,45.698,45.717,45.736,45.757,45.777,45.798,45.817,45.837,45.855,45.877,45.897,45.913,45.935,45.954,45.977,45.996,46.015,46.04,46.056,46.075,46.097,46.117,46.138,46.157,46.179,46.194,46.216,46.236,46.255,46.274,46.296,46.327,46.339,46.359,46.377,46.397,46.418,46.439,46.458,46.478,46.499,46.516,46.54,46.557,46.577,46.597,46.617,46.646,46.658,46.676,46.696,46.717,46.737,46.755,46.775,46.795,46.816,46.836,46.855,46.875,46.894,46.915,46.941,46.961,46.975,46.995
