Sim Time,Distance,Speed Com,Angle Com,Speed OS,Angle OS,Delta Angle,Run Time,OS pos,TS pos
0.148,0.149,0.15,0.15,0.151,0.152,0.153,0.156,0.172,0.197,0.212,0.232,0.251,0.274,0.302,0.313,0.333,0.356,0.37,0.391,0.411,0.432,0.452,0.478,0.49,0.518,0.531,0.549,0.573,0.593,0.613,0.635,0.65,0.668,0.695,0.709,0.73,0.756,0.77,0.792,0.832,0.833,0.85,0.87,0.898,0.914,0.941,0.952,0.972,0.993,1.012,1.031,1.054,1.072,1.091,1.114,1.13,1.16,1.173,1.194,1.214,1.242,1.25,1.281,1.295,1.31,1.329,1.35,1.37,1.391,1.412,1.435,1.45,1.475,1.497,1.51,1.531,1.552,1.57,1.595,1.61,1.634,1.654,1.669,1.692,1.712,1.733,1.749,1.776,1.796,1.813,1.84,1.851,1.872,1.905,1.916,1.934,1.96,1.975,2.003,2.019,2.035,2.051,2.071,2.09,2.113,2.134,2.157,2.176,2.2,2.209,2.233,2.256,2.271,2.291,2.314,2.334,2.355,2.372,2.392,2.414,2.433,2.451,2.47,2.493,2.515,2.529,2.552,2.572,2.592,2.613,2.633,2.653,2.675,2.693,2.714,2.735,2.751,2.774,2.793,2.823,2.84,2.856,2.87,2.891,2.911,2.931,2.953,2.977,2.989,3.013,3.036,3.05,3.073,3.096,3.112,3.137,3.152,3.173,3.194,3.214,3.237,3.251,3.285,3.293,3.312,3.337,3.35,3.37,3.402,3.414,3.435,3.457,3.471,3.492,3.512,3.531,3.551,3.572,3.597,3.611,3.632,3.654,3.674,3.692,3.71,3.731,3.754,3.773,3.792,3.811,3.83,3.851,3.881,3.89,3.913,3.937,3.962,3.974,3.997,4.011,4.037,4.062,4.08,4.093,4.114,4.145,4.156,4.174,4.194,4.219,4.234,4.254,4.274,4.305,4.31,4.331,4.355,4.372,4.389,4.413,4.429,4.45,4.473,4.49,4.519,4.537,4.549,4.571,4.595,4.611,4.634,4.652,4.674,4.692,4.721,4.743,4.754,4.776,4.792,4.81,4.839,4.853,4.87,4.894,4.911,4.929,4.951,4.978,4.991,5.015,5.032,5.051,5.074,5.091,5.114,5.146,5.157,5.173,5.191,5.211,5.23,5.252,5.268,5.3,5.321,5.335,5.355,5.375,5.39,5.409,5.432,5.451,5.469,5.497,5.515,5.531,5.557,5.571,5.601,5.611,5.63,5.649,5.676,5.692,5.713,5.733,5.755,5.77,5.795,5.814,5.832,5.853,5.87,5.891,5.916,5.934,5.951,5.97,5.989,6.014,6.035,6.051,6.077,6.091,6.112,6.134,6.154,6.174,6.193,6.217,6.235,6.251,6.272,6.298,6.31,6.342,6.352,6.374,6.394,6.415,6.429,6.464,6.471,6.491,6.513,6.54,6.552,6.574,6.59,6.614,6.634,6.66,6.677,6.693,6.712,6.732,6.759,6.774,6.79,6.811,6.834,6.849,6.877,6.891,6.913,6.935,6.952,6.978,7.0,7.014,7.034,7.051,7.075,7.098,7.11,7.143,7.155,7.174,7.194,7.212,7.242,7.254,7.273,7.297,7.313,7.333,7.357,7.372,7.393,7.414,7.433,7.451,7.472,7.49,7.514,7.535,7.552,7.57,7.604,7.613,7.631,7.653,7.674,7.693,7.713,7.733,7.756,7.773,7.792,7.812,7.837,7.85,7.87,7.893,7.915,7.93,7.953,7.974,7.992,8.012,8.032,8.059,8.073,8.091,8.112,8.132,8.152,8.169,8.193,8.218,8.234,8.256,8.275,8.3,8.314,8.333,8.352,8.372,8.399,8.414,8.435,8.453,8.47,8.491,8.519,8.534,8.556,8.571,8.596,8.613,8.634,8.655,8.68,8.694,8.713,8.77,8.78,8.784,8.795,8.809,8.832,8.853,8.882,8.893,8.913,8.933,8.953,8.973,8.991,9.009,9.032,9.052,9.079,9.095,9.112,9.139,9.154,9.17,9.192,9.215,9.233,9.255,9.276,9.305,9.313,9.331,9.351,9.372,9.392,9.416,9.437,9.457,9.471,9.492,9.51,9.532,9.549,9.579,9.59,9.622,9.643,9.655,9.673,9.69,9.71,9.731,9.761,9.773,9.789,9.813,9.83,9.862,9.873,9.889,9.909,9.931,9.953,9.975,9.991,10.009,10.032,10.066,10.076,10.091,10.111,10.133,10.158,10.173,10.19,10.215,10.234,10.259,10.272,10.303,10.314,10.334,10.357,10.381,10.396,10.418,10.43,10.45,10.47,10.49,10.522,10.536,10.561,10.573,10.594,10.615,10.633,10.658,10.676,10.689,10.71,10.73,10.75,10.772,10.793,10.812,10.835,10.852,10.872,10.892,10.912,10.932,10.954,10.98,10.989,11.014,11.034,11.062,11.075,11.095,11.117,11.136,11.152,11.173,11.194,11.211,11.231,11.259,11.282,11.295,11.317,11.332,11.359,11.38,11.391,11.409,11.441,11.451,11.472,11.499,11.513,11.542,11.554,11.573,11.597,11.611,11.641,11.663,11.671,11.692,11.718,11.733,11.758,11.771,11.792,11.81,11.831,11.852,11.877,11.89,11.913,11.932,11.96,11.971,11.989,12.015,12.036,12.057,12.075,12.092,12.111,12.129,12.152,12.173,12.193,12.221,12.232,12.264,12.274,12.292,12.309,12.331,12.351,12.372,12.391,12.411,12.432,12.453,12.483,12.504,12.528,12.545,12.562,12.588,12.612,12.629,12.651,12.665,12.68,12.698,12.719,12.737,12.758,12.775,12.793,12.818,12.837,12.863,12.884,12.907,12.924,12.94,12.962,12.988,13.007,13.029,13.048,13.065,13.081,13.1,13.116,13.138,13.156,13.179,13.202,13.22,13.236,13.254,13.276,13.295,13.323,13.345,13.372,13.388,13.407,13.434,13.454,13.481,13.503,13.524,13.544,13.572,13.605,13.624,13.649,13.676,13.701,13.725,13.741,13.762,13.787,13.809,13.831,13.85,13.868,13.891,13.916,13.939,13.968,13.99,14.006,14.024,14.042,14.058,14.083,14.104,14.127,14.154,14.173,14.198,14.22,14.247,14.269,14.287,14.302,14.32,14.335,14.35,14.365,14.38,14.398,14.413,14.429,14.445,14.463,14.478,14.495,14.511,14.526,14.543,14.559,14.574,14.59,14.605,14.62,14.639,14.658,14.677,14.696,14.709,14.724,14.743,14.759,14.775,14.796,14.821,14.842,14.856,14.872,14.895,14.916,14.937,14.954,14.97,14.992,15.01,15.03,15.053,15.071,15.095,15.119,15.133,15.152,15.171,15.193,15.211,15.242,15.262,15.289,15.307,15.329,15.35,15.373,15.392,15.419,15.449,15.473,15.491,15.513,15.541,15.56,15.588,15.608,15.634,15.663,15.694,15.715,15.731,15.756,15.771,15.792,15.811,15.828,15.855,15.873,15.889,15.906,15.92,15.935,15.96,15.981,16.006,16.032,16.056,16.074,16.095,16.119,16.145,16.172,16.19,16.207,16.226,16.25,16.269,16.292,16.317,16.338,16.355,16.374,16.393,16.414,16.437,16.462,16.481,16.498,16.519,16.531,16.539,16.545,16.555,16.566,16.575,16.585,16.594,16.604,16.613,16.632,16.664,16.675,16.695,16.71,16.732,16.752,16.776,16.799,16.817,16.835,16.855,16.874,16.894,16.911,16.931,16.953,16.972,16.999,17.016,17.03,17.05,17.076,17.097,17.122,17.134,17.154,17.17,17.192,17.218,17.233,17.263,17.284,17.304,17.317,17.332,17.352,17.373,17.389,17.409,17.436,17.457,17.479,17.505,17.521,17.533,17.551,17.571,17.591,17.615,17.63,17.654,17.676,17.691,17.715,17.739,17.753,17.772,17.796,17.813,17.832,17.858,17.875,17.896,17.913,17.934,17.954,17.975,17.995,18.013,18.041,18.055,18.079,18.095,18.114,18.137,18.152,18.173,18.202,18.217,18.233,18.253,18.277,18.299,18.314,18.332,18.356,18.37,18.391,18.425,18.436,18.455,18.47,18.491,18.516,18.534,18.55,18.572,18.594,18.613,18.641,18.658,18.674,18.693,18.713,18.733,18.76,18.773,18.793,18.82,18.839,18.851,18.873,18.892,18.917,18.938,18.953,18.984,18.995,19.013,19.033,19.055,19.068,19.091,19.111,19.137,19.159,19.173,19.194,19.213,19.236,19.249,19.269,19.312,19.32,19.332,19.351,19.371,19.392,19.413,19.434,19.452,19.471,19.488,19.51,19.537,19.551,19.573,19.593,19.614,19.632,19.652,19.669,19.7,19.712,19.736,19.754,19.771,19.789,19.811,19.836,19.853,19.875,19.893,19.911,19.936,19.952,19.971,19.992,20.012,20.03,20.053,20.08,20.089,20.112,20.13,20.151,20.17,20.196,20.214,20.23,20.254,20.273,20.295,20.315,20.335,20.356,20.374,20.4,20.413,20.434,20.45,20.469,20.49,20.513,20.533,20.554,20.575,20.594,20.619,20.636,20.658,20.674,20.696,20.716,20.733,20.753,20.771,20.793,20.818,20.84,20.855,20.87,20.894,20.917,20.934,20.954,20.974,20.995,21.012,21.034,21.054,21.077,21.103,21.125,21.14,21.153,21.171,21.201,21.213,21.23,21.25,21.276,21.292,21.314,21.336,21.35,21.369,21.395,21.411,21.431,21.453,21.472,21.494,21.514,21.529,21.563,21.584,21.595,21.614,21.64,21.662,21.674,21.691,21.71,21.734,21.761,21.772,21.791,21.812,21.831,21.868,21.881,21.901,21.913,21.934,21.953,21.973,22.004,22.015,22.03,22.05,22.075,22.095,22.113,22.132,22.152,22.176,22.199,22.212,22.237,22.253,22.272,22.295,22.313,22.331,22.354,22.369,22.393,22.412,22.434,22.459,22.474,22.494,22.514,22.537,22.549,22.573,22.601,22.612,22.633,22.667,22.679,22.694,22.721,22.732,22.751,22.772,22.791,22.815,22.835,22.854,22.875,22.892,22.912,22.933,22.955,22.972,22.99,23.016,23.038,23.055,23.071,23.092,23.124,23.146,23.15,23.17,23.2,23.212,23.233,23.255,23.281,23.291,23.316,23.332,23.352,23.371,23.392,23.411,23.435,23.456,23.474,23.494,23.513,23.532,23.554,23.575,23.592,23.616,23.632,23.652,23.674,23.692,23.711,23.746,23.763,23.773,23.795,23.812,23.831,23.852,23.871,23.902,23.923,23.931,23.95,23.978,23.99,24.009,24.034,24.058,24.072,24.096,24.11,24.129,24.154,24.172,24.192,24.211,24.234,24.25,24.276,24.316,24.317,24.331,24.366,24.377,24.394,24.412,24.429,24.451,24.473,24.493,24.516,24.532,24.549,24.575,24.592,24.61,24.633,24.65,24.672,24.693,24.711,24.732,24.753,24.772,24.8,24.812,24.832,24.852,24.873,24.889,24.915,24.932,24.95,24.976,24.994,25.01,25.032,25.051,25.073,25.09,25.113,25.133,25.15,25.172,25.19,25.212,25.235,25.249,25.272,25.302,25.314,25.337,25.359,25.372,25.392,25.415,25.438,25.453,25.474,25.493,25.514,25.536,25.556,25.572,25.597,25.613,25.631,25.653,25.672,25.693,25.713,25.732,25.75,25.77,25.79,25.815,25.832,25.853,25.871,25.906,25.917,25.935,25.96,25.971,25.99,26.013,26.039,26.055,26.071,26.089,26.111,26.133,26.153,26.173,26.193,26.212,26.231,26.253,26.271,26.291,26.311,26.336,26.362,26.372,26.391,26.413,26.445,26.456,26.471,26.493,26.519,26.533,26.555,26.569,26.593,26.613,26.63,26.65,26.673,26.692,26.714,26.733,26.753,26.771,26.797,26.812,26.831,26.851,26.871,26.891,26.912,26.931,26.95,26.984,26.995,27.012,27.033,27.055,27.07,27.104,27.115,27.134,27.157,27.172,27.194,27.219,27.241,27.253,27.274,27.291,27.314,27.331,27.352,27.373,27.393,27.412,27.44,27.459,27.471,27.492,27.512,27.532,27.553,27.572,27.597,27.61,27.635,27.65,27.675,27.69,27.71,27.734,27.755,27.769,27.795,27.817,27.83,27.851,27.881,27.903,27.914,27.931,27.951,27.973,27.992,28.011,28.03,28.057,28.071,28.09,28.114,28.134,28.149,28.185,28.198,28.214,28.233,28.252,28.273,28.295,28.313,28.334,28.358,28.372,28.39,28.414,28.431,28.45,28.472,28.491,28.514,28.535,28.553,28.574,28.595,28.61,28.631,28.65,28.673,28.692,28.714,28.734,28.754,28.776,28.789,28.811,28.834,28.853,28.87,28.892,28.913,28.935,28.957,28.981,28.989,29.015,29.033,29.051,29.071,29.092,29.112,29.138,29.151,29.171,29.19,29.209,29.233,29.257,29.271,29.316,29.317,29.338,29.352,29.381,29.394,29.411,29.438,29.451,29.471,29.491,29.509,29.532,29.552,29.57,29.59,29.615,29.635,29.662,29.673,29.691,29.71,29.733,29.754,29.77,29.802,29.811,29.835,29.852,29.87,29.896,29.914,29.931,29.953,29.971,29.993,30.01,30.042,30.054,30.071,30.09,30.112,30.133,30.151,30.173,30.19,30.211,30.232,30.259,30.273,30.293,30.312,30.343,30.353,30.369,30.394,30.412,30.432,30.453,30.472,30.503,30.515,30.531,30.558,30.575,30.591,30.609,30.635,30.654,30.677,30.692,30.716,30.744,30.755,30.768,30.793,30.82,30.838,30.853,30.884,30.894,30.912,30.935,30.95,30.969,30.993,31.012,31.03,31.055,31.074,31.089,31.112,31.131,31.152,31.172,31.193,31.211,31.231,31.258,31.28,31.303,31.314,31.331,31.357,31.379,31.4,31.412,31.434,31.456,31.477,31.491,31.511,31.536,31.555,31.578,31.59,31.614,31.632,31.654,31.674,31.695,31.713,31.732,31.752,31.772,31.791,31.811,31.833,31.861,31.873,31.893,31.922,31.938,31.955,31.972,31.99,32.011,32.03,32.052,32.076,32.091,32.113,32.133,32.153,32.177,32.197,32.214,32.236,32.255,32.274,32.293,32.313,32.345,32.356,32.376,32.393,32.413,32.436,32.452,32.473,32.499,32.513,32.54,32.566,32.576,32.59,32.616,32.63,32.654,32.673,32.697,32.71,32.734,32.755,32.775,32.795,32.816,32.828,32.854,32.874,32.889,32.912,32.932,32.959,32.981,33.005,33.013,33.046,33.053,33.072,33.09,33.11,33.129,33.155,33.169,33.194,33.216,33.231,33.251,33.272,33.293,33.31,33.34,33.352,33.373,33.393,33.414,33.433,33.464,33.473,33.495,33.516,33.533,33.553
